ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
216,variation,MJ01-M-Orange,Beaumont Summit Kit-M-Orange,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-orange_main.jpg,,,MJ01,,,,,,,Size,M,Color,Orange,,,,,,,,,,,
217,variation,MJ01-M-Red,Beaumont Summit Kit-M-Red,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-red_main.jpg,,,MJ01,,,,,,,Size,M,Color,Red,,,,,,,,,,,
218,variation,MJ01-M-Yellow,Beaumont Summit Kit-M-Yellow,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_back.jpg",,,MJ01,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
213,variation,MJ01-S-Orange,Beaumont Summit Kit-S-Orange,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-orange_main.jpg,,,MJ01,,,,,,,Size,S,Color,Orange,,,,,,,,,,,
214,variation,MJ01-S-Red,Beaumont Summit Kit-S-Red,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-red_main.jpg,,,MJ01,,,,,,,Size,S,Color,Red,,,,,,,,,,,
215,variation,MJ01-S-Yellow,Beaumont Summit Kit-S-Yellow,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_back.jpg",,,MJ01,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
222,variation,MJ01-XL-Orange,Beaumont Summit Kit-XL-Orange,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-orange_main.jpg,,,MJ01,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
223,variation,MJ01-XL-Red,Beaumont Summit Kit-XL-Red,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-red_main.jpg,,,MJ01,,,,,,,Size,XL,Color,Red,,,,,,,,,,,
224,variation,MJ01-XL-Yellow,Beaumont Summit Kit-XL-Yellow,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_back.jpg",,,MJ01,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
210,variation,MJ01-XS-Orange,Beaumont Summit Kit-XS-Orange,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-orange_main.jpg,,,MJ01,,,,,,,Size,XS,Color,Orange,,,,,,,,,,,
211,variation,MJ01-XS-Red,Beaumont Summit Kit-XS-Red,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj01-red_main.jpg,,,MJ01,,,,,,,Size,XS,Color,Red,,,,,,,,,,,
212,variation,MJ01-XS-Yellow,Beaumont Summit Kit-XS-Yellow,1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj01-yellow_back.jpg",,,MJ01,,,,,,,Size,XS,Color,Yellow,,,,,,,,,,,
241,variable,MJ02,Hyperion Elements Jacket,1,0,visible,This is a variable product called a Hyperion Elements Jacket,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,0,0,0,,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|Orange|Red,,,,,,,,,,,
235,variation,MJ02-L-Green,Hyperion Elements Jacket-L-Green,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,MJ02,,,,,,,Size,L,Color,Green,,,,,,,,,,,
236,variation,MJ02-L-Orange,Hyperion Elements Jacket-L-Orange,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-orange_main.jpg,,,MJ02,,,,,,,Size,L,Color,Orange,,,,,,,,,,,
237,variation,MJ02-L-Red,Hyperion Elements Jacket-L-Red,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-red_main.jpg,,,MJ02,,,,,,,Size,L,Color,Red,,,,,,,,,,,
232,variation,MJ02-M-Green,Hyperion Elements Jacket-M-Green,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,MJ02,,,,,,,Size,M,Color,Green,,,,,,,,,,,
233,variation,MJ02-M-Orange,Hyperion Elements Jacket-M-Orange,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-orange_main.jpg,,,MJ02,,,,,,,Size,M,Color,Orange,,,,,,,,,,,
234,variation,MJ02-M-Red,Hyperion Elements Jacket-M-Red,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-red_main.jpg,,,MJ02,,,,,,,Size,M,Color,Red,,,,,,,,,,,
229,variation,MJ02-S-Green,Hyperion Elements Jacket-S-Green,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,MJ02,,,,,,,Size,S,Color,Green,,,,,,,,,,,
230,variation,MJ02-S-Orange,Hyperion Elements Jacket-S-Orange,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-orange_main.jpg,,,MJ02,,,,,,,Size,S,Color,Orange,,,,,,,,,,,
231,variation,MJ02-S-Red,Hyperion Elements Jacket-S-Red,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-red_main.jpg,,,MJ02,,,,,,,Size,S,Color,Red,,,,,,,,,,,
238,variation,MJ02-XL-Green,Hyperion Elements Jacket-XL-Green,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,MJ02,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
239,variation,MJ02-XL-Orange,Hyperion Elements Jacket-XL-Orange,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-orange_main.jpg,,,MJ02,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
240,variation,MJ02-XL-Red,Hyperion Elements Jacket-XL-Red,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,http://eimages.valtim.com/acme-images/product/m/j/mj02-red_main.jpg,,,MJ02,,,,,,,Size,XL,Color,Red,,,,,,,,,,,
226,variation,MJ02-XS-Green,Hyperion Elements Jacket-XS-Green,1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Tops>Jackets,,,"http://eimages.valtim.com/acme-images/product/m/j/mj02-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj02-green_back.jpg",,,MJ02,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
